"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Slc40a1",1769.19570288949,-0.310014051282455,0.965583477795309,-0.321063956055153,0.748161924343452,0.982773216113632
"Dnah7b",7.63535866701888,-0.0823882641649313,2.69931649591035,-0.0305218985212572,0.975650829021155,0.997808855307996
"Slc39a10",710.420715879352,-0.896152991875126,0.576552151891491,-1.55433118918232,0.120105437544091,0.824095819876532
"Tmeff2",11.8653400531341,8.27191908031606,5.06300454461236,1.63379649522898,0.102301588506825,0.800954209761278
"Sdpr",121.169199371394,0.213844553469013,2.03448393048666,0.105109974212409,0.916288544871496,0.997111559487574
"Nabp1",1795.48517344451,0.720127309743418,0.827551712557784,0.870190102703865,0.384196523788363,0.936111331454793
"Myo1b",1551.41062259285,-0.415483866708673,1.06799911019652,-0.38903016186242,0.69725383447649,0.978996362330457
"Stat4",7.7351881630139,3.59422470859108,3.32101812171885,1.08226591269874,0.279134387890374,0.91532588936014
"Stat1",1875.77143745812,1.8175921783875,1.14425785589134,1.58844631830965,0.112185450753497,0.815734934274428
"Gls",1068.12971113374,-1.43982189411993,0.582593151159262,-2.47140202601923,0.0134584423579417,0.455656250240552
"Nab1",1089.74500463318,-0.175565029628382,0.467810233661412,-0.375291126605519,0.707443964653409,0.980914226864415
"Tmem194b",158.341449247602,0.102550699186615,0.940086803819796,0.109086414967137,0.913133949868955,0.997111559487574
"Mfsd6",2159.18597454976,-0.432869974193246,0.852584145079306,-0.507715252144387,0.611653050560481,0.967065096984482
"Inpp1",25.2859315935968,1.29590946172636,1.17484922630251,1.10304320989754,0.270008400969441,0.908734219951867
"Hibch",302.630756033267,0.0270754673990599,0.872734588952101,0.0310237129842299,0.975250628545862,0.997808855307996
"Mstn",313.979769270285,-6.36301153165054,5.02398019828494,-1.26652798787358,0.205324115760076,0.880111590800429
"Pms1",82.5918890115019,0.759921513927461,0.882602930669561,0.861000442578372,0.389237799309419,0.936111331454793
"Ormdl1",1165.2887009812,1.05735622673435,1.10209816507328,0.959402946346473,0.337355791395007,0.928652829355017
"Osgepl1",208.194507545206,0.853825955740466,1.06304471200827,0.80318912844921,0.421865428200489,0.937543405773179
"Asnsd1",786.725127977463,-0.18362053909574,0.854021842455209,-0.215006841707764,0.829761984392334,0.995280997161965
"Dnah7a",4.28629506305956,1.75396586568358,3.16515327709756,0.554148792216458,0.579477020267507,0.961470832459044
"Stk17b",1029.6633341955,-0.425053219794136,0.483847564602541,-0.87848581018135,0.379680134924676,0.936111331454793
"Hecw2",13.7462767683692,-0.143363555430643,2.5806280578599,-0.0555537459162301,0.95569731297329,0.997111559487574
"Gtf3c3",142.456119140683,-0.655384237132973,0.729740809965531,-0.898105502916755,0.369129305548535,0.935710176599975
"Pgap1",560.569176271763,-0.93247913007459,0.731570170269089,-1.27462705283842,0.202441277466511,0.879661196876191
"Ankrd44",846.609157919373,-0.47594574934629,1.15554935047943,-0.411878340936993,0.68042859676235,0.975564072166201
"Sf3b1",3381.1014016724,-0.981405183789431,0.526248180906808,-1.8649094085196,0.0621941034315202,0.733584939093656
"Coq10b",831.388676674835,0.42042208276841,0.688705332750683,0.610452776790979,0.541561916352174,0.954505328631016
"Hspd1",2686.63805996819,-0.0302518934780974,0.539852214438015,-0.0560373610944424,0.955312044058717,0.997111559487574
"Hspe1",1944.19467458885,-0.451993669801745,1.33324559472331,-0.339017561048493,0.734596500937301,0.980962926423957
"Mob4",2718.19177558283,0.543310854089519,0.862279225967519,0.63008691120895,0.5286377227431,0.953024058611076
"Rftn2",14.7595244531383,7.84365143741936,4.39435873489103,1.78493653127158,0.074271612311352,0.759920872829421
"Mars2",86.8713660024668,-1.10655074229311,0.809426406618357,-1.3670801116016,0.171600196416572,0.866496927837037
"Plcl1",17.1380966971962,-0.426979324598774,4.27719659721675,-0.0998269111306733,0.920481742769761,0.997111559487574
"Satb2",7.77201720548676,0.233039897127866,2.84445859232004,0.0819276813369925,0.934704221904116,0.997111559487574
"1700066M21Rik",161.939623767197,-0.671780698566511,0.814565638981499,-0.824710332007718,0.409536064453342,0.936529254308845
"Tyw5",126.77519152349,-0.0706826214961061,0.992762544005997,-0.0711979132601916,0.943240242181129,0.997111559487574
"9430016H08Rik",247.299496164603,0.00585335753949215,0.9020795373067,0.00648873774142828,0.994822772667127,0.999201853076414
"Spats2l",32.2929996389231,3.5339859022183,2.63294006859617,1.3422204114591,0.179524540162395,0.869985433290416
"Kctd18",245.810876093575,0.356972221674126,0.67760175917463,0.52681714124967,0.598320578219429,0.963703083589178
"Sgol2a",70.2891434003572,-2.40187036268745,1.55860669236557,-1.54103685968525,0.12330781533503,0.826282963534899
"Aox1",42.8093885787048,-3.50666571819998,2.67220807145841,-1.31227270647609,0.189428137753565,0.875228051714237
"Aox3",10.1586056984931,1.84359255555247,3.24993684700709,0.567270270882419,0.57053057192855,0.959646871261069
"Aox4",5077.41595788032,-1.15949669862608,1.26456258336148,-0.916915235261735,0.359187059803473,0.933651340230232
"Aox2",7.66121551821157,-0.367874520184249,2.21853265763092,-0.165818843783479,0.86829951622373,0.997111559487574
"Bzw1",6325.38495894393,-0.918331348398107,0.474846323488921,-1.93395484596088,0.0531186798252583,0.703776715719306
"Clk1",5108.9297715924,0.627115110434435,0.724289833981774,0.865834478149276,0.386580938750232,0.936111331454793
"Ppil3",271.593111269901,-0.338030031312112,0.622019559308523,-0.543439553071109,0.586827198971279,0.962178162969845
"Nif3l1",325.831163791467,0.0634279236071837,0.469746363608694,0.135025895932257,0.892591399829383,0.997111559487574
"Orc2",295.767243484736,-1.20277382516681,0.476034057168992,-2.52665498834219,0.0115154565531494,0.438071910310279
"Fam126b",431.709852896334,-0.929827479449425,0.50708810907967,-1.83366058639592,0.0667043926461236,0.743134048874067
"Ndufb3",1347.61188645113,0.138811410192545,1.10643410664328,0.125458361559075,0.90016068718908,0.997111559487574
"Gm20257",45.9926908186724,1.16144806090252,1.0590659116058,1.09667212226809,0.272784747197078,0.911001473201194
"Als2cr12",11.696247827651,0.445356040185826,1.75390320811474,0.25392281519602,0.799555188352538,0.989397397813756
"Cflar",1347.75258898938,0.155796777335205,0.735890060942596,0.211712028201123,0.832331703660687,0.995585295859778
"Casp8",426.107735551834,-0.604032343408841,0.822536919901368,-0.734352864648643,0.462733706336007,0.946568807406789
"Trak2",1031.91030924384,0.248945576287139,0.730132254982484,0.340959565323013,0.73313402189819,0.980962926423957
"Stradb",215.601580012223,-0.142796645212232,0.88060528024101,-0.162157380175089,0.871181921220012,0.997111559487574
"Tmem237",97.0520557435147,-1.3757628335708,0.889605145387216,-1.54648704619618,0.12198698615519,0.824095819876532
"Mpp4",6.56174923343591,-2.13529550851253,2.65932577527799,-0.802946193491211,0.422005834949089,0.937543405773179
"Als2",250.551731594256,-0.636858393233982,1.23172295151464,-0.517046785927667,0.60512349936487,0.966951867512859
"Fzd7",348.234527159353,-0.147956867845127,0.79918290956307,-0.185135175032732,0.853123012778262,0.996643271197916
"Gm973",11.1701021480675,-0.730869689089656,3.20171464214602,-0.228274462523548,0.81943287642714,0.994662541437292
"Sumo1",2054.52503755463,0.114832180169198,0.599624182831198,0.191506919595878,0.848128459815544,0.996643271197916
"Nop58",977.569246663348,-0.850158996911485,0.531636221872644,-1.59913670651874,0.109790230169805,0.813381338612318
"Bmpr2",2976.95766524245,-0.729095655675409,0.5970362613237,-1.22119158065696,0.222013491254947,0.881230719808181
"Fam117b",401.007776700344,-0.512811412828351,0.696073467237127,-0.736720241419078,0.461292494915781,0.946568807406789
"Ica1l",5.63590383467566,2.81861499510362,3.59249450781834,0.784584357462335,0.432697304399374,0.941881090454954
"Wdr12",324.213529789696,0.277083765392846,0.533822116664205,0.519056361179472,0.603721438514737,0.966419621761587
"Carf",153.985435301152,-0.843221605319078,0.744104662220801,-1.1332029593827,0.257129031703878,0.900596191489723
"Nbeal1",87.5171177979587,-0.58190401298342,1.1368764356459,-0.511844554727549,0.608759805087098,0.967065096984482
"Cyp20a1",32.6217467989462,0.766632225422283,1.29822644582112,0.590522730368041,0.554840251320699,0.956275408790548
"Abi2",103.284747273501,-1.5673856840623,0.705663971934133,-2.22115021653479,0.0263407887787824,0.564750841662345
"Raph1",368.656196535344,-0.545072560910408,0.837424845148108,-0.650891317672819,0.515116646491633,0.952063644531766
"Cd28",9.49240418979292,7.38837966271937,4.03838586685112,1.82953781692,0.067319079474948,0.744335922626242
"Ctla4",43.4807657901011,5.78355448724273,1.68899167907471,3.42426464197336,0.000616465566507797,0.137784935728326
"Icos",84.5009609765538,0.786482509563519,1.22041985558396,0.644436015986642,0.519292736010021,0.952944488046152
"Pard3b",15.8184068471998,-1.9275943546844,2.64047473851523,-0.730018101126884,0.46537912027384,0.946725566404499
"Nrp2",101.253966776903,1.39592149741861,1.3236540782445,1.05459690742611,0.29160971878867,0.920197528000412
"Ino80d",721.65218227391,-1.11591529722397,0.979483488438597,-1.13928954433204,0.25458240789606,0.899386672241161
"Ino80dos",24.5641602442563,0.305267124975837,1.28943274185927,0.236745287339038,0.812854399273279,0.993727970712848
"Ndufs1",1293.59194295799,-0.0687192914267937,0.587269617330706,-0.117014892987553,0.906848251662029,0.997111559487574
