gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Fis1,2603.303076,-0.235632921,0.663928253,-0.354907206,0.72265911,0.866818689
Cldn15,9.489064309,3.38914086,2.376625616,1.426030603,0.153859509,0.356715461
Znhit1,239.1034474,-0.088267787,0.727574249,-0.12131791,0.903439235,0.961399065
Plod3,253.9719137,0.087829535,0.74282243,0.118237592,0.905879405,0.962520944
Ap1s1,1351.232072,-0.185305759,0.430295352,-0.430647827,0.66672446,0.831795456
Serpine1,194.217605,1.203161417,2.259555565,0.532477021,0.594395653,0.784700774
Trim56,49.60909332,0.621860374,1.761222044,0.353084596,0.724025021,0.867795308
Ache,213.5753775,-0.629748795,0.830088879,-0.75865225,0.448060608,0.668969432
Mir8116,24.59060359,-1.494597704,0.946876944,-1.578449781,0.114462317,0.297204242
Ufsp1,206.5216746,-2.54986129,0.512642548,-4.973955637,6.56E-07,4.20E-05
Srrt,1602.194791,-0.930152182,0.464139238,-2.004036946,0.045066103,0.164871093
Mir7036,8.443055284,-2.9992459,1.534505082,-1.954536309,0.050637825,0.176194869
Trip6,303.9011012,0.640879304,0.625613961,1.024400579,0.305646108,0.53894849
Slc12a9,123.3986971,0.018631799,0.604826956,0.030805174,0.975424914,0.990236806
Ephb4,545.121259,0.057099188,0.666319332,0.085693428,0.931710126,0.972921112
Pop7,206.3179992,-0.340779597,0.756880512,-0.450242267,0.652535763,0.823452019
Gigyf1,510.0276357,-1.527714101,0.52753966,-2.895922746,0.003780455,0.028891997
Gnb2,3114.770403,-0.150019067,0.36398813,-0.412153733,0.680226746,0.839687642
Actl6b,7.085511091,-1.160035846,1.317838174,-0.880256672,0.378720279,0.608526081
Tfr2,41.93027723,-1.446368518,0.736706082,-1.963291131,0.049612355,0.174299952
Mospd3,356.0972465,0.005837056,0.42164505,0.01384353,0.988954814,0.995844521
Pcolce,71.90154061,2.32762222,1.797942393,1.294603336,0.195457101,0.412634641
Fbxo24,8.295844941,-2.976387632,1.386402509,-2.146842358,0.031805834,0.130457396
Gm20605,11.77874137,-1.247153063,1.597616013,-0.780633802,0.435017905,0.657522363
Irs3,5.4022293,2.529013829,4.02311933,0.628620138,0.529597773,0.736462918
Agfg2,190.5790645,-2.429268331,0.687239384,-3.534821181,0.000408051,0.005654949
Nyap1,15.61313373,-2.72695239,1.42896291,-1.908343716,0.056346806,0.188957902
Tsc22d4,905.3753016,-1.250379337,0.308268866,-4.0561324,4.99E-05,0.00118526
Ppp1r35,49.69856582,0.652814143,1.251516094,0.521618656,0.601935871,0.790021555
Mepce,664.7219207,-0.850682949,0.392316889,-2.168356683,0.030131559,0.125397218
Zcwpw1,17.79493638,-0.669416874,1.433069541,-0.467120998,0.640413312,0.815114881
Pilra,7.386695235,3.532197352,3.58610377,0.984967971,0.324639804,0.557652911
Pilrb1,5.670040606,1.07473895,2.607494304,0.412173077,0.680212569,0.839687642
Pilrb2,6.881083283,3.5082731,3.048566634,1.150794298,0.249816871,0.481313212
Cyp3a13,396.71803,0.789533621,0.570559034,1.383789536,0.166422908,0.374049967
Zkscan1,517.9588735,-0.497222333,0.453958485,-1.095303534,0.27338368,0.505277017
Zscan21,67.86732676,-0.395606352,0.740203994,-0.534455847,0.59302619,0.784088192
Zfp113,107.2938689,-1.48295184,0.469164681,-3.160834351,0.001573179,0.015101932
Cops6,1266.2281,0.437916934,0.524979629,0.83415986,0.404190907,0.63099534
Mcm7,415.8684774,0.009848398,0.49148357,0.020038102,0.984012978,0.993385146
Mir25,5.776024227,-0.501526799,1.901546188,-0.26374684,0.791975,0.899620382
Ap4m1,166.9708848,0.206432848,0.760175646,0.271559407,0.785960815,0.895958729
Taf6,440.3121444,-0.42795428,0.427907273,-1.000109853,0.317257348,0.550333236
Cnpy4,246.4111832,-1.985220204,0.49654339,-3.998080016,6.39E-05,0.00142651
Mblac1,33.59213783,0.293046045,0.912738386,0.321062474,0.748163047,0.878842968
Nxpe5,48.3543925,-0.510198965,0.995035506,-0.512744482,0.60813007,0.79425718
Lamtor4,1062.475729,-0.182838097,0.670933099,-0.272513158,0.785227476,0.895620991
BC037034,586.8534233,0.32867403,0.609999627,0.538810215,0.590017815,0.781587984
6330418K02Rik,30.50417823,-0.833035008,0.811286287,-1.026807702,0.304511022,0.537962891
Gal3st4,545.4628862,-0.870916783,0.438583339,-1.985749811,0.047061111,0.168991172
Gpc2,108.7647034,-2.06007472,0.7435343,-2.770651899,0.00559442,0.038298726
Zfp157,71.03707937,-1.051637732,0.636203012,-1.65299081,0.098332734,0.270643945
Zfp68,1414.194732,0.316706858,0.37161555,0.852243287,0.394079076,0.621699991
A430033K04Rik,151.3234578,0.100142734,0.724508666,0.138221582,0.890065299,0.954932885
Fam20c,159.4599624,0.933923068,0.822349943,1.135675969,0.256092201,0.487930819
Pdgfa,113.1358606,0.945407256,1.118602649,0.845168083,0.398017,0.625536688
Prkar1b,6.512323083,-3.185834954,2.626320593,-1.213041151,0.225114088,0.450420408
Dnaaf5,198.7799065,-0.126353051,0.349337538,-0.361693311,0.717581226,0.863085449
Sun1,1500.254167,0.365886179,0.448692773,0.815449236,0.414815211,0.640282713
Get4,1124.585414,-0.432083931,0.363009197,-1.190283703,0.233934904,0.461280717
Adap1,54.10768258,-0.662426064,1.011881491,-0.654647872,0.512694495,0.723320778
Cox19,435.9416911,-0.694788106,0.599178627,-1.159567574,0.246224909,0.47739797
Cyp2w1,9.575576464,1.0857291,2.516686728,0.431412097,0.666168755,0.831285981
3110082I17Rik,68.24952188,0.015137372,0.754040355,0.020075015,0.983983531,0.993385146
Gpr146,294.0810449,-5.838243917,0.823756512,-7.087341748,1.37E-12,1.17E-09
C130050O18Rik,6.327140541,0.470243709,3.339927854,0.140794571,0.888032232,0.954083703
Gper1,4.112469235,-2.916034806,2.454322038,-1.188122325,0.23478522,0.462171066
Zfand2a,658.823008,-0.67087762,0.651863201,-1.02916934,0.303400107,0.537075585
Micall2,49.72344429,-1.810184973,0.979407876,-1.848244248,0.064567017,0.206048757
Ints1,588.3729072,-0.50898707,0.450623844,-1.129516506,0.258680011,0.490155725
Mafk,751.5522857,-0.011168224,0.594722538,-0.018778881,0.985017502,0.993892177
Tmem184a,465.4483216,-0.804362145,0.381066625,-2.110817613,0.034787992,0.138583889
Psmg3,425.4754371,-0.056011737,0.636706783,-0.087971007,0.92989972,0.972020414
Mad1l1,234.0108158,-0.520590967,0.603394685,-0.862770223,0.388263814,0.616443855
Ftsj2,123.4312392,0.366611405,0.674244556,0.543736545,0.586622781,0.779307245
Nudt1,289.0344204,-0.149009995,0.698812467,-0.213233167,0.8311451,0.922147046
Snx8,190.4418759,-1.161817385,0.716100908,-1.622421325,0.104713166,0.281155949
Eif3b,2991.64407,-0.496799853,0.363020775,-1.368516315,0.171150519,0.380172326
Chst12,41.56094275,-3.156939705,1.314170764,-2.402229445,0.016295484,0.082032615
Lfng,108.3004193,-0.413815938,1.269227776,-0.326037568,0.744395931,0.876893076
Ttyh3,217.644327,0.454526389,0.601939798,0.755102736,0.450187341,0.670869941
Iqce,68.50908585,-0.499112875,0.857926252,-0.581766643,0.560723876,0.759271744
Brat1,147.7354571,0.823860267,0.765118493,1.076774741,0.281580912,0.514641104
Amz1,89.62051934,1.200809487,0.943875699,1.272211467,0.203297995,0.422513438
Gna12,104.8766245,-0.715324907,1.023098232,-0.699175196,0.48444255,0.699263123
Card11,13.07451211,-2.582743553,1.648382776,-1.566834834,0.117153303,0.301626562
Sdk1,4.242261804,-6.833234855,3.674469981,-1.859651838,0.0629348,0.202989495
Foxk1,614.8097662,0.586764153,0.631124288,0.929712521,0.35251995,0.583949031
Ap5z1,339.5827947,-0.869901151,0.421461791,-2.064009527,0.039016813,0.150137557
Wipi2,3336.057136,-1.470722263,0.580128961,-2.535164354,0.011239458,0.062951614
Tnrc18,600.8755662,0.379599267,0.500369205,0.758638348,0.448068926,0.668969432
Fbxl18,75.88190777,-0.054454182,0.757438297,-0.071892565,0.942687407,0.978312842
Actb,19414.94732,-1.480855943,0.494086869,-2.997157048,0.002725103,0.022638976
Fscn1,334.6228469,1.980669401,1.004746635,1.971312301,0.048688165,0.172337267
Rnf216,591.4678307,-0.871811386,0.422093988,-2.065443741,0.038881033,0.149742402
Rbak,278.8208535,-0.638111899,0.411054996,-1.55237597,0.12057229,0.306851387
Zfp12,213.8174053,0.579050091,0.516397296,1.12132673,0.262148812,0.493945237
Zfp316,51.58707278,-0.929834739,1.032945052,-0.900178318,0.368025363,0.600443928
E130309D02Rik,252.6626324,-0.05233948,0.430223733,-0.121656423,0.903171127,0.961399065
Zdhhc4,372.803233,-0.516739061,0.355505822,-1.453531922,0.146076123,0.34486082
0610040B10Rik,24.16362509,-0.714996157,1.14933087,-0.622097758,0.533877589,0.738836371
Grid2ip,126.3289099,0.027436447,0.680487073,0.040318836,0.967838937,0.989668438
Kdelr2,995.9416487,-0.013271498,0.314835592,-0.042153742,0.966376138,0.989642338
Daglb,171.0467199,-4.842468359,0.777352287,-6.22943862,4.68E-10,1.22E-07
Rac1,4677.561506,0.746699692,0.327268729,2.281610265,0.02251236,0.102304099
Fam220a,666.1733851,0.529033747,0.494026268,1.070861573,0.284231676,0.517700478
Cyth3,1303.62782,-0.458916019,0.634208805,-0.723603986,0.469308893,0.688243543
Usp42,198.5941088,0.47549937,0.468860092,1.014160467,0.310506189,0.544333252
Eif2ak1,489.0815405,0.196042398,0.466299966,0.420421214,0.674177773,0.835954667
Aimp2,587.2819997,0.610728956,0.520194676,1.174039227,0.240379314,0.469128847
Pms2,98.84382246,0.589331645,0.474535205,1.241913433,0.214268503,0.436807617
Ccz1,715.9184246,-0.154384928,0.381164312,-0.405035106,0.685451706,0.843113827
Lmtk2,1292.731989,-0.200232223,0.68079006,-0.29411743,0.768668172,0.888574373
Tecpr1,137.394783,-0.898076829,0.594978344,-1.50942776,0.131189504,0.323169014
Bri3,601.0796378,-0.97740005,0.737723085,-1.32488744,0.185208487,0.399725669
Baiap2l1,1611.901989,-3.083486094,2.380980785,-1.29504871,0.195303427,0.412366859
Gm15708,12.38404242,-1.742565203,1.53737503,-1.133467871,0.257017826,0.488584811
Nptx2,7.81239965,-1.685260726,1.794764078,-0.938987328,0.34773725,0.579335913
Trrap,732.5504799,0.094383279,0.589142815,0.160204412,0.872720054,0.945764667
Smurf1,833.0663692,1.144844929,0.617964973,1.852604886,0.063939012,0.204980949
Arpc1a,4259.38132,0.425606623,0.447823528,0.950389152,0.341914554,0.573614756
Arpc1b,1300.89888,0.526727156,0.533468104,0.987363916,0.323464267,0.556449778
Pdap1,1428.732048,-0.026897955,0.270912676,-0.09928644,0.920910845,0.967428488
Bud31,650.939059,1.106092076,0.591983721,1.868450156,0.061699352,0.200392505
Ptcd1,202.5615521,0.062291959,0.432506818,0.14402538,0.885480428,0.952510741
Cpsf4,285.8209313,-0.708028521,0.353965276,-2.000276776,0.045470385,0.165679078
Atp5j2,2957.53612,0.60298671,0.767133355,0.786025931,0.431852295,0.654937628
Zkscan14,180.7963389,-0.758014512,0.423852266,-1.788393206,0.073712592,0.224640016
Zkscan5,102.6658684,0.209569446,0.612152467,0.342348446,0.732088681,0.87179892
Zfp655,500.4556614,-0.190423642,0.328703868,-0.579316705,0.562375496,0.760505851
Zscan25,113.1986939,1.127969617,1.168760895,0.965098698,0.334495379,0.567549071
Cyp3a57,63.99611333,1.851866718,1.412945076,1.310643102,0.18997837,0.405777448
Rnf6,949.6099807,0.778883897,0.40187922,1.938104427,0.052610483,0.180807361
Cdk8,497.3482045,0.668030268,0.34565501,1.93265033,0.053279288,0.182209474
Usp12,434.6426346,0.116884904,0.361557367,0.323281765,0.746481863,0.877921621
Rpl21,877.9804058,-1.312992984,0.352367877,-3.726199429,0.000194389,0.003240302
Rasl11a,10.20990262,0.844915515,1.391564674,0.607169419,0.543738485,0.746868958
Gtf3a,47.2689684,-0.042294047,0.899923286,-0.046997392,0.962515306,0.989292968
Mtif3,254.2797411,-0.051957403,0.341105106,-0.152320803,0.878933918,0.94857934
Lnx2,353.7893995,-0.206489596,0.454936031,-0.453887101,0.649910088,0.821776397
Polr1d,2892.437807,0.913477277,0.697113523,1.310370904,0.190070392,0.405777448
Flt3,19.99471792,4.422550171,1.998301189,2.213154951,0.026886965,0.115781945
D5Ertd605e,7.631272512,-1.435376316,2.909912983,-0.493271216,0.621820964,0.803409882
Pan3,1242.82895,-1.599401579,0.554089875,-2.886538179,0.003895055,0.029402308
Flt1,56.80875673,-4.521219137,1.317451928,-3.431790595,0.00059961,0.00744379
Pomp,3595.649762,0.065453,0.539265124,0.121374435,0.903394465,0.961399065
Slc46a3,357.4397862,-1.609892018,0.605220127,-2.660010705,0.007813817,0.048739833
Mtus2,6.664297127,-4.423165478,3.012695993,-1.468175179,0.142056645,0.339385757
Slc7a1,401.1879106,1.66735102,0.556431648,2.996506444,0.002730925,0.022674852
Ubl3,7373.401885,-1.888733684,0.687791722,-2.746083767,0.006031136,0.040301101
Katnal1,19.89193038,-0.588961873,1.645805695,-0.357856261,0.720450884,0.865216561
5930430L01Rik,135.9470477,-0.647414785,0.670450959,-0.965640777,0.334223963,0.567151164
Gm15408,9.072259412,-2.591760441,1.603113433,-1.616704338,0.105942117,0.283267989
Hmgb1,1671.404806,0.039113649,0.520595437,0.075132525,0.94010927,0.977048044
Gm8615,146.7709266,-0.213603996,0.485383912,-0.440072262,0.659884771,0.828169937
Uspl1,452.1811521,-0.262613168,0.445757027,-0.589139715,0.555767554,0.756093789
Alox5ap,202.7952017,-0.607326513,0.75537214,-0.804009681,0.421391384,0.645679693
Medag,76.57545261,-1.793753693,1.47131948,-1.219146295,0.222788671,0.447959119
Hsph1,1573.078721,-0.473768269,0.927264846,-0.510930907,0.609399438,0.79510712
B3glct,58.64347467,-1.828710568,0.814720615,-2.2445861,0.024794716,0.109314397
Fry,1025.506862,-1.619749518,0.632619656,-2.560384429,0.010455643,0.059894359
Brca2,99.66133845,1.244118098,0.7966966,1.561595842,0.11838323,0.303542185
N4bp2l1,239.3967894,-0.716948469,0.532660115,-1.345977387,0.178309809,0.39039808
N4bp2l2,890.1739358,-0.054592768,0.265763543,-0.205418574,0.83724511,0.925868859
Pds5b,209.8857374,1.287373485,0.85159692,1.511716934,0.130605889,0.322033762
Stard13,43.03040111,1.353055896,1.422753301,0.951012305,0.34159813,0.573209046
1700028E10Rik,7.365220928,-1.965614575,1.354477026,-1.451198165,0.146724688,0.345966819
Gm3704,11.35326725,-2.422476512,1.404659531,-1.724600487,0.084599496,0.245766625
Rfc3,213.4018333,1.96737299,0.719832766,2.733097302,0.006274179,0.041499218
Samd9l,308.9159485,1.491679953,1.018318767,1.464845785,0.142962997,0.3406509
Hepacam2,14.67724983,-2.220393649,1.587722636,-1.398477038,0.161969863,0.367914434
Ccdc132,767.1313696,0.88594883,0.267299976,3.314436618,0.00091828,0.010128968
Tfpi2,4.932946411,1.114078875,3.968013286,0.280764905,0.778890723,0.893007946
Gng11,52.56300771,0.479416896,2.157756514,0.222183037,0.824171398,0.91781093
Bet1,766.745917,0.539121491,0.437268176,1.232931003,0.217601508,0.441435793
Col1a2,982.2125015,-4.188254182,1.773555363,-2.3615018,0.018201084,0.088327266
Casd1,202.2628974,1.350414947,0.522414722,2.584948108,0.009739365,0.057022593
Sgce,13.21304701,-3.561943656,3.133205126,-1.136837045,0.255606414,0.487638403
Peg10,4.249323985,-1.294400955,4.425973634,-0.292455641,0.769938272,0.88911739
Ppp1r9a,7.540248797,-5.210411062,2.765466454,-1.884098451,0.05955166,0.195550457
Pon3,289.6048845,0.540926493,0.494625201,1.093608841,0.27412657,0.506011441
Pon2,2709.677703,-0.676808761,0.387525889,-1.746486573,0.080726438,0.238318215
Asb4,4.01308118,-1.294486237,5.359983786,-0.241509357,0.809160365,0.90873114
Pdk4,1009.609789,0.376595113,1.489152558,0.252892231,0.800351493,0.903525936
Slc25a13,494.7850487,1.531812218,0.379695174,4.034321013,5.48E-05,0.001271318
Shfm1,3930.903013,0.305544068,0.640171894,0.477284415,0.633159607,0.810851596
Dlx5,188.6987243,0.2000764,0.488964962,0.409183512,0.682404994,0.840914236
Sdhaf3,84.86868679,1.516874153,0.804450158,1.88560365,0.059348385,0.195232306
Asns,498.9121884,1.441530465,0.498005009,2.894610375,0.003796294,0.028941094
C1galt1,156.8138267,2.269264775,0.729045596,3.112651374,0.001854149,0.017012786
Col28a1,4.616755033,-2.142342835,2.43714033,-0.87903959,0.379379811,0.609012775
Mios,261.0955561,-0.206545812,0.333031813,-0.620198443,0.535127147,0.739867679
Rpa3,277.606348,1.959079611,0.956287887,2.048629537,0.040498354,0.15394984
Umad1,77.99074507,-0.343330587,0.731059572,-0.469634213,0.638616377,0.81385175
A430035B10Rik,102.1677584,-0.168082045,0.857767372,-0.195952948,0.844646994,0.930137363
Glcci1,1606.10854,-1.344644789,0.745335247,-1.804080505,0.071218687,0.219595692
Ica1,6.867193571,-0.329203222,3.504439467,-0.09393891,0.925157685,0.970147688
Ndufa4,21678.93192,0.44517822,1.001231843,0.444630505,0.656586799,0.826189824
Phf14,865.7105179,-1.763921252,0.537736875,-3.280268349,0.001037084,0.011157832
Thsd7a,6.129110235,-1.294517537,4.222595352,-0.306569166,0.759171326,0.884377715
Tmem106b,1179.364035,-0.117756897,0.449127377,-0.262190423,0.793174636,0.899955946
Tmem168,562.7192619,0.348602915,0.285668016,1.220307827,0.222348204,0.44728659
B630005N14Rik,612.2764804,0.012767745,0.52448868,0.024343223,0.980578836,0.992159903
Gpr85,4.438506722,-3.935113942,2.138319122,-1.840283754,0.065726589,0.208321705
2610001J05Rik,996.8102555,0.404887618,0.529785652,0.764247986,0.444719475,0.666428785
1110019D14Rik,33.32934185,0.280973249,1.098781556,0.255713474,0.79817209,0.902473323
Ppp1r3a,220.5055701,3.884391371,3.436096724,1.130466248,0.258279813,0.489820144
Foxp2,3.628990939,-5.334006928,11.82132548,-0.451219023,0.651831701,0.822968981
Mdfic,475.1792025,-2.602894163,0.680179278,-3.826776625,0.000129832,0.002421592
Tfec,9.635479124,-2.57293765,3.65315964,-0.70430474,0.481243015,0.696967951
Tes,215.3323998,0.226695294,0.754542815,0.300440597,0.763841101,0.886332494
Cav2,946.7442355,2.447222114,0.751139669,3.258012077,0.001121956,0.011770202
Cav1,855.5108852,0.981002454,0.897891519,1.092562335,0.274586008,0.506555317
Met,406.5348235,-0.744977088,0.688050763,-1.082735647,0.278925777,0.511785929
Capza2,3005.455539,1.491218945,0.48629984,3.066459868,0.002166099,0.019110662
St7,114.8949752,0.441935437,0.64318516,0.687104529,0.49201686,0.706182959
Wnt2,34.84740326,-2.289081652,1.425655249,-1.605634781,0.108354179,0.28741722
Cftr,3.624510376,-5.68804804,2.555910105,-2.225449177,0.026051099,0.113486209
Cttnbp2,764.2058157,-1.217348783,0.774140752,-1.572516083,0.115830912,0.29913195
Lsm8,624.3602369,0.290966026,0.419599651,0.693437244,0.488035196,0.703028674
Kcnd2,4.398196575,-2.944296934,2.099049589,-1.402680979,0.160711992,0.366466261
Tspan12,25.44928752,1.141119517,3.625549566,0.314743874,0.752956129,0.881094959
Ing3,144.2128429,0.240496665,0.487749346,0.493074296,0.621960092,0.803409882
Cped1,30.0594926,0.136057603,3.66800023,0.037093128,0.970410751,0.989926392
Wnt16,38.79433626,1.557835736,1.390338518,1.120472256,0.262512569,0.494128068
Fam3c,192.5994832,-1.499498499,0.646781544,-2.318400261,0.020427578,0.095513065
Ptprz1,223.1039447,7.08053671,1.032323992,6.858831886,6.94E-12,4.64E-09
Cadps2,9.504565723,-8.347784245,2.24609643,-3.71657429,0.000201942,0.003322967
Ndufa5,909.3773178,0.550809642,0.808220985,0.681508711,0.495549656,0.709287247
Asb15,8.322664311,-1.294207765,12.73648377,-0.101614212,0.919062898,0.966102055
Lmod2,364.9229817,6.469426546,3.228092798,2.004101787,0.045059158,0.164871093
Wasl,1726.251956,-1.061011903,0.620757898,-1.709220143,0.087410179,0.250635642
Hyal4,193.9666588,1.168652851,1.180456852,0.990000481,0.322173884,0.555673902
Tmem229a,108.0385177,-5.388945269,1.46427011,-3.680294525,0.000232965,0.003710295
Gpr37,91.42176339,-2.064330086,1.023500113,-2.016931957,0.043702615,0.161957403
Pot1a,280.2210211,-0.405540363,0.3156786,-1.284662197,0.198910354,0.416662564
Zfp800,809.9600395,-0.451912035,0.633920809,-0.712884052,0.475917509,0.691928501
Gcc1,435.7668558,-0.030064103,0.328948329,-0.091394605,0.927179048,0.970756641
Arf5,2471.392179,-0.143888321,0.634761022,-0.226681091,0.820671731,0.915603101
Snd1,888.796038,-0.745355477,0.380562237,-1.958563945,0.050163876,0.175297288
Lrrc4,193.6795253,2.659299932,0.918103905,2.89651304,0.00377335,0.028852045
Lep,37.42296769,0.127571135,3.942273495,0.032359788,0.97418513,0.989978554
Rbm28,775.3018126,0.491566865,0.37095672,1.325132662,0.185127155,0.399725669
Impdh1,203.684774,1.913839985,0.662485804,2.888876974,0.003866203,0.029247556
Hilpda,328.5220285,-1.738140833,1.427401021,-1.217696223,0.223339433,0.448466355
Fam71f2,5.113086495,2.900632315,3.296794751,0.879834061,0.37894921,0.608639399
Calu,1607.002925,-0.415450583,0.262203519,-1.584458456,0.113089428,0.295439644
Opn1sw,4.424371635,0.173387443,1.817158953,0.095416773,0.923983794,0.969397701
Ccdc136,131.2391372,-1.336746798,0.880596384,-1.518001688,0.129013973,0.319654321
Flnc,579.3137352,-1.437608554,1.685419823,-0.852967631,0.393677255,0.621516376
Atp6v1f,1612.446794,0.231599405,0.590166651,0.39243052,0.69474014,0.848967258
Kcp,6.004560725,-1.294492168,3.822667746,-0.338635805,0.734884106,0.872701188
Irf5,525.7487791,0.125170173,0.444492048,0.281602728,0.778248148,0.892804045
Tnpo3,1908.803923,-0.403175247,0.478719186,-0.842195715,0.399678412,0.627121747
Tspan33,13.51740821,-0.035067758,1.395572752,-0.025127861,0.979952977,0.991975498
Smo,520.5970053,1.079324737,0.427599759,2.524147209,0.011597935,0.064559458
Ahcyl2,580.7124456,-0.378460847,0.66694038,-0.567458289,0.570402858,0.767094876
Strip2,7.491896219,4.895338211,3.012033292,1.625260326,0.104107101,0.280214017
Nrf1,356.7326859,-0.225146127,0.347147336,-0.648560722,0.51662235,0.725906829
BB283400,4.935070096,-0.606035542,1.967901752,-0.307960264,0.758112569,0.883621422
Ube2h,3342.435539,-0.801076168,0.408476961,-1.961129378,0.049863932,0.174634841
Zc3hc1,161.8345344,-0.242989061,0.510642832,-0.475849353,0.634181707,0.811371759
Klhdc10,667.9673017,0.122628161,0.274613142,0.446548773,0.65520089,0.8253707
Tmem209,297.6035423,0.939160573,0.316395323,2.968313702,0.002994386,0.024349583
Cpa2,33.63721551,-0.861083371,1.158154446,-0.743496149,0.457181352,0.676923845
Cpa4,11677.65065,-1.029566338,0.866398586,-1.188328739,0.23470392,0.462171066
Cep41,55.53664492,0.080797142,0.712705596,0.113366785,0.909739772,0.964128434
Mest,7.715914656,-0.364095145,1.602736211,-0.227170973,0.820290797,0.915345187
Copg2,1086.793514,0.543651113,0.574777186,0.945846714,0.344226775,0.575726029
2210408F21Rik,42.69664827,-2.638020887,1.69501184,-1.556343634,0.119626401,0.305287146
Mkln1,470.3872954,-0.045991383,0.406763995,-0.113066505,0.90997783,0.964247743
Podxl,53.8776273,-2.294415542,2.057170542,-1.115325879,0.2647108,0.496623569
Plxna4,9.369525268,-2.555857858,3.556044847,-0.718736115,0.472303527,0.689785467
Chchd3,1103.99881,-0.288109587,0.637681822,-0.451807747,0.651407489,0.822785277
Exoc4,213.5534543,-0.64087335,1.621480509,-0.395239626,0.692666051,0.847713373
Slc35b4,222.7575133,0.507126154,0.461342137,1.099240917,0.271662996,0.503720421
Akr1b8,329.6196236,1.646383421,0.776995581,2.118909633,0.034098105,0.136935921
Akr1b10,75.52637747,1.601487131,1.270482874,1.260534214,0.207476713,0.428272427
Bpgm,254.3422182,-1.687517643,0.857071627,-1.968934206,0.048960647,0.172744762
Cald1,439.1578472,-1.684286857,0.94303193,-1.786033753,0.074093793,0.225316088
Agbl3,37.48771738,3.347979395,1.05659821,3.168640039,0.001531539,0.014826459
Tmem140,19.59658534,5.519246609,2.269249722,2.432190056,0.01500783,0.07781894
3110062M04Rik,46.16886232,-0.051268519,0.865668329,-0.059224206,0.95277353,0.984084434
Wdr91,451.7524515,-0.009678757,0.433752288,-0.02231402,0.982197466,0.992399766
2010107G12Rik,42.48745103,0.946684022,0.862781404,1.09724667,0.272533577,0.504680061
Cnot4,441.7445702,-0.449603357,0.390734639,-1.150661632,0.249871467,0.481358057
Nup205,492.3364901,1.604364294,0.464088075,3.457025464,0.000546173,0.006983475
1810058I24Rik,2236.624765,-0.771229353,0.502383195,-1.535141622,0.124749044,0.313843193
Slc13a4,5.692780156,-3.718160288,1.772639991,-2.097527026,0.035946947,0.141586016
Fam180a,3.556928624,-1.294633056,4.464373891,-0.289992077,0.771822299,0.889990196
Mtpn,1273.374144,1.487270366,0.370437204,4.014905496,5.95E-05,0.001357221
Ptn,85.16407792,0.862445963,1.181498512,0.729959415,0.465414993,0.684964791
Dgki,7.219156733,-3.955591147,1.671655669,-2.366271488,0.017968263,0.087723707
Creb3l2,49.03489435,-0.929104865,0.896526345,-1.036338608,0.3000442,0.533292392
Akr1d1,184.0674175,7.706830353,2.221541207,3.4691368,0.000522134,0.006789061
Trim24,371.9034576,-1.127436436,0.372845132,-3.023873293,0.002495609,0.021190619
Svopl,39.02133742,-3.736627835,0.79238554,-4.715668886,2.41E-06,0.000122605
Atp6v0a4,1315.624762,0.081760066,0.511910996,0.159715392,0.873105275,0.945973666
D630045J12Rik,24.90696804,-0.540446903,1.121404204,-0.481937647,0.629850241,0.808961898
Zc3hav1l,28.73758621,0.350324614,1.072836897,0.326540423,0.744015511,0.876630971
Zc3hav1,374.229118,-0.00754664,0.613563133,-0.012299696,0.99018651,0.996151886
Ttc26,18.61374932,-2.007590104,0.9751592,-2.05873062,0.039520051,0.151429486
Ubn2,2644.175371,-1.829959952,0.677815221,-2.699791766,0.006938289,0.044724104
1110001J03Rik,171.637453,1.455836751,0.967271718,1.505095956,0.132299409,0.325046498
Luc7l2,2412.088069,-0.296062852,0.291649685,-1.015131739,0.310043034,0.543769416
Klrg2,213.3831338,0.764314703,0.44866816,1.703518929,0.088470999,0.25235909
Clec2l,16.71303966,0.95001934,1.311484037,0.724384981,0.468829418,0.687935776
Hipk2,232.2505235,-2.449106798,0.80074538,-3.058533786,0.00222423,0.019481337
Tbxas1,14.71050279,-1.294452462,3.708301103,-0.349068866,0.727037609,0.869424293
Parp12,465.4842258,1.175791327,0.800633726,1.468575814,0.141947879,0.33917863
Kdm7a,1929.075279,-0.424908874,0.409380065,-1.037932499,0.299301482,0.532509052
Slc37a3,245.7181126,-0.161039521,0.534822732,-0.30110822,0.763331973,0.886251436
Rab19,15.04166051,1.378721935,1.688315401,0.816625812,0.414142299,0.639979566
Mkrn1,1005.107833,-0.698983197,0.273727131,-2.553576598,0.010662282,0.060692081
Dennd2a,28.1083167,-4.053415787,2.159576022,-1.876949802,0.060524974,0.197790416
Adck2,259.3360679,-0.107559657,0.387857129,-0.277317726,0.78153615,0.894040125
Ndufb2,881.716209,0.954912262,0.871367992,1.095877139,0.273132545,0.505163301
Braf,462.1659375,-0.192014474,0.549148542,-0.349658534,0.726594977,0.869233144
Mrps33,681.0874243,1.368374961,0.804484908,1.700933041,0.088955561,0.253177412
Tmem178b,11.86726273,1.853156909,1.261828818,1.468627822,0.141933764,0.33917863
Agk,78.35488569,1.126840683,0.721030311,1.562820128,0.118094908,0.30305571
E330009J07Rik,81.11872587,3.474296902,0.835217293,4.159752114,3.19E-05,0.000865099
